1,1,black, Mary looks good in a black dress.
1,1,black, They fed a black and a white dog.
1,1,black, Tom drives a black pick-up truck.
1,1,black, Tom seldom wears his black shirt.
1,1,black, I'm the black sheep of the family.
1,1,black, Not everything is black and white.
1,1,black, The picture is in black and white.
1,1,black, Tom and Mary both have black hair.
1,1,black, Tom's face was all black and blue.
1,1,black, Why did you paint this wall black?
1,1,black, Did you buy it on the black market?
1,1,black, Do you like green tea or black tea?
1,1,black, He's the black sheep of the family.
1,1,black, I have a black dog and a white dog.
1,1,black, Please put me through to Mr. Black.
1,1,black, That black bird is not a blackbird.
1,1,black, Would you like black tea or coffee?
1,1,black, Black smoke came out of the chimney.
1,1,black, Have you ever been to the Black Sea?
1,1,black, He is the black sheep of the family.
1,1,black, His hair is black in colour and long.
1,1,black, I like coffee better than black tea.
1,1,black, It was a big black American warship.
1,1,black, Most blacks were too afraid to vote.
1,1,black, Steve is wearing a black turtleneck.
1,1,black, The chimney is belching black smoke.
1,1,black, They have brown skin and black hair.
1,1,black, Tom was dressed completely in black.
1,1,black, We often associate black with death.
1,1,black, I need to buy some black spray paint.
1,1,black, I saw a black cat run into the house.
1,1,black, Look back and you'll see a black cat.
1,1,black, The lamp went out, and all was black.
1,1,black, There's a black sheep in every flock.
1,1,black, Tom usually wears a black cowboy hat.
1,1,black, Tom was wearing black leather gloves.
1,1,black, He drinks his coffee black every time.
1,1,black, Tom was the black sheep of the family.
1,1,black, Black coats are in fashion this winter.
1,1,black, Black is a very common colour for shoes.
1,1,black, Mary had a black scarf around her neck.
1,1,black, The dress I like most is the black one.
1,1,black, The walls were black with smoke damage.
1,1,black, Black smoke was pouring out the windows.
1,1,black, I'd like to see that in black and white.
1,1,black, That publishing company is in the black.
1,1,black, The doctor came in carrying a black bag.
1,1,black, This blackboard is not black, but green.
1,1,black, Tom put on his black suit and white tie.
1,1,black, A black car stopped next to the hospital.
1,1,black, His black coat blended into the darkness.
1,1,black, Tom said he wanted to dye his hair black.
1,1,black, He bought a pair of black shoes yesterday.
1,1,black, Tom got into the black van and drove away.
1,1,black, Which do you like, green tea or black tea?
1,1,black, Who is the gentleman all dressed in black?
1,1,black, He's got two cats, one white and one black.
1,1,black, Tom bought some things on the black market.
1,1,black, A black SUV pulled up in front of the hotel.
1,1,black, Black and white photos have a special charm.
1,1,black, Napoleon Bonaparte was afraid of black cats.
1,1,black, She is very becoming in a black party dress.
1,1,black, Some photos were printed in black and white.
1,1,black, Tim is the black sheep of the Jones' family.
1,1,black, Tom really wanted a cup of hot black coffee.
1,1,black, We have three dogs, one white and two black.
1,1,black, I want a blue pen, a red one and a black one.
1,1,black, It is traditional to wear black to a funeral.
1,1,black, One of the cats is black, the other is brown.
1,1,black, She has been dyeing her hair black for years.
1,1,black, Two high school boys beat Tom black and blue.
1,1,black, How many black and white movies have you seen?
1,1,black, The black telephone costs more than the white.
1,1,black, Black clouds announced the coming thunderstorm.
1,1,black, I bought the black bike instead of the red one.
1,1,black, I don't believe that black cats cause bad luck.
1,1,black, I have a dog. He is black and his name is Tiki.
1,1,black, There are many black cats hiding under the bed.
1,1,black, Tom wrote Mary's name in his little black book.
1,1,black, Black Americans continued to suffer from racism.
1,1,black, I don't know whether she likes her coffee black.
1,1,black, I have a dog. She is black and her name is Tiki.
1,1,black, Look at those black clouds. It is going to rain.
1,1,black, The black cat purred, as if he was being petted.
1,1,black, Tom said he was planning to wear a black tuxedo.
1,1,black, You have a choice of black tea, coffee, or milk.
1,1,black, How many black and white movies have you watched?
1,1,black, The long black coat reached almost to his ankles.
1,1,black, Black smoke spewed out of the third-story windows.
1,1,black, Four hundred fifty black pilots were in the group.
1,1,black, Have you seen a little girl with short black hair?
1,1,black, I have two dogs. One is white and the other black.
1,1,black, There's a big black truck parked in your driveway.
1,1,black, The beautiful girl with black hair was in the park.
1,1,black, There is a black BMW parked in front of your house.
1,1,black, There's one black cat sleeping on the yellow chair.
1,1,black, Tom was dressed in black and wore a black ski mask.
1,1,black, How would you like your coffee, black or with cream?
1,1,black, It's going to rain soon. Look at those black clouds.
1,1,black, The red belt makes her black dress look even better.
1,1,black, Tom walked down the street carrying a black gym bag.
1,1,black, I asked the student what image he had of black people.
1,1,black, I wonder why some people think black cats are unlucky.
1,1,black, Black or white, a cat that catches mice is a great cat.
1,1,black, She has two cats. One is black, and the other is white.
1,1,black, Since he was dressed in black, he looked like a priest.
1,1,black, The movie we watched last night was in black and white.
1,1,black, Men usually wear black suits and black ties to funerals.
1,1,black, There was a beautiful woman with black hair in the park.
1,1,black, I saw a bottle of black hair dye in the medicine cabinet.
1,1,black, He was wearing black trousers and a beautiful white shirt.
1,1,black, I fell down really hard and got a black bruise on my knee.
1,1,black, Is there any chance that Mr. Black will agree to the plan?
1,1,black, The thief hit me and gave me a black eye and then ran off.
1,1,black, There is still serious racial hatred against black people.
1,1,black, Tom enjoys watching old black and white movies on YouTube.
1,1,black, He said they wanted to fight until every black man was free.
1,1,black, I have a cat and a dog. The cat's black and the dog are white.
1,1,black, Tom showed Mary a black and white photo of his grandparents.
1,1,black, Tom was wearing mirrored sunglasses and a black baseball cap.
1,1,black, I have a cat and a dog. The cat is black and the dog is white.
1,1,black, Tom has a lot of black and white pictures of his grandparents.
1,1,black, A woman's wardrobe isn't complete without a little black dress.
1,1,black, In the early days of American history, blacks lived in slavery.
1,1,black, Tom was wearing black leather pants and a black leather jacket.
1,1,black, The conflict between blacks and whites in the city became worse.
1,1,black, This ought to bring in enough money to put us back in the black.
1,1,black, Tom rummaged through his closet looking for a pair of black shoes.
1,1,black, He was wearing a long black coat that reached almost to his ankles.
1,1,black, Can you describe to me the difference between black tea and green tea?
1,1,black, The last to leave was a tall man, with a pale face and smooth, black hair.
1,1,black, The black angel spread those jet-black wings wide and flew up into the sky.
1,1,black, He believed that blacks could win their fight for equal rights without violence.
1,1,black, At the funeral, the widow looked very dignified, with her black suit, hat and gloves.
1,1,black, It's very difficult to find a black cat in a dark room, especially if there is no cat.
1,1,black, Suddenly, there was a period of terrible violence and hatred between blacks and whites.
1,1,black, The black and white bears living in the mountains in China and Tibet are called 'pandas'.
1,1,black, The girl in the red dress ignored the man dressed in black and called a friend on her cell phone.
1,1,black, Some superstitious people in America believe that if a black cat crosses your path, you'll have bad luck.
2,1,red, They're red.
2,1,red, Red is better.
2,1,red, Tom turned red.
2,1,red, Are my ears red?
2,1,red, I like red meat.
2,1,red, Cherries are red.
2,1,red, His eyes are red.
2,1,red, I have a red car.
2,1,red, I like red roses.
2,1,red, Is the apple red?
2,1,red, It was solid red.
2,1,red, My pencil is red.
2,1,red, Red wine, please.
2,1,red, Tom has red hair.
2,1,red, Your face is red.
2,1,red, I have a red bike.
2,1,red, Tom's face is red.
2,1,red, I bought a red tie.
2,1,red, I dyed my hair red.
2,1,red, It's a red herring.
2,1,red, The apples are red.
2,1,red, This pencil is red.
2,1,red, Tom's face got red.
2,1,red, Tom's nose was red.
2,1,red, You're turning red.
2,1,red, Mine is the red one.
2,1,red, Tom never wears red.
2,1,red, Tom ran a red light.
2,1,red, You ran a red light.
2,1,red, I have a red bicycle.
2,1,red, The light turned red.
2,1,red, Red is out of fashion.
2,1,red, Tom turned bright red.
2,1,red, What's that red stuff?
2,1,red, Don't write in red ink.
2,1,red, I want the red balloon.
2,1,red, She was dressed in red.
2,1,red, The boy had a red face.
2,1,red, This apple is very red.
2,1,red, He decided on a red car.
2,1,red, Do you have a red pencil?
2,1,red, He put on the red jacket.
2,1,red, My favourite colour is red.
2,1,red, Tom doesn't eat red meat.
2,1,red, Tom seldom eats red meat.
2,1,red, Tom's eyes are red today.
2,1,red, Didn't you order red wine?
2,1,red, Green doesn't go with red.
2,1,red, He decided on the red car.
2,1,red, I bought a red sports car.
2,1,red, Mary doesn't eat red meat.
2,1,red, Tom doesn't have red hair.
2,1,red, I saw a man with a red hat.
2,1,red, The leaves are turning red.
2,1,red, I don't like the red jacket.
2,1,red, She decided on the red coat.
2,1,red, The roof of my house is red.
2,1,red, Tom saw something red there.
2,1,red, I don't usually eat red meat.
2,1,red, Tom doesn't like wearing red.
2,1,red, Her eyes were red from crying.
2,1,red, I opened a bottle of red wine.
2,1,red, I saw a house with a red roof.
2,1,red, The cloth was dyed bright red.
2,1,red, Why's that red light blinking?
2,1,red, I hope there's no more red tape.
2,1,red, I prefer red wine to white wine.
2,1,red, Nancy wants a pair of red shoes.
2,1,red, Her red dress made her stand out.
2,1,red, Where's the red tie I bought you?
2,1,red, Would you like white wine or red?
2,1,red, He has red spots all over his body.
2,1,red, Which wine goes best with red meat?
2,1,red, I bought a red sweater at that shop.
2,1,red, I shouldn't have run that red light.
2,1,red, She looks prettier in her red dress.
2,1,red, Tom handed Mary a glass of red wine.
2,1,red, Do you prefer white wine or red wine?
2,1,red, I have never seen a red refrigerator.
2,1,red, I'd like a glass of red wine, please.
2,1,red, That's Tom's house with the red roof.
2,1,red, Tom bought three bottles of red wine.
2,1,red, Tom wore a red and white striped tie.
2,1,red, We shouldn't have run that red light.
2,1,red, Mary is wearing a beautiful red dress.
2,1,red, Tom admitted to spilling the red wine.
2,1,red, I like white wine better than red wine.
2,1,red, The French flag is blue, white and red.
2,1,red, The leaves on the tree have turned red.
2,1,red, I like white roses better than red ones.
2,1,red, If you mix blue and red, you get violet.
2,1,red, I know you'd prefer a bottle of red wine.
2,1,red, Do you sometimes drink red wine with fish?
2,1,red, All you have to do is push this red button.
2,1,red, If you mix blue and red, you'll get purple.
2,1,red, That house with the red roof is Tom's house.
2,1,red, That house with the red roof is Tom's house.
2,1,red, The red belt goes well with her black dress.
2,1,red, Which do you prefer, white wine or red wine?
2,1,red, I don't think this shirt goes with that red tie.
2,1,red, Tom's bicycle was blue before he painted it red.
2,1,red, Tom can play Red River Valley on the harmonica.
2,1,red, Which do you like better, white wine or red wine?
2,1,red, She stood out because she was wearing a red dress.
2,1,red, How do you remove red wine stains from your carpet?
2,1,red, Tom ordered beer for himself and red wine for Mary.
2,1,red, I don't remember ever seeing Tom carrying a red bag.
2,1,red, The doctor told Tom to reduce his red meat consumption.
2,1,red, He anonymously donated a large sum of money to the Red Cross.
2,1,red, The doctor told Tom to lower the amount of red meat that he ate.
2,1,red, Tom sat by the pool drinking red wine and eating expensive cheese.
2,1,red, Tom didn't use to like red wine, but now he drinks it almost every day.
2,1,red, Tom donated money to the Red Cross to help survivors of the earthquake.
2,1,red, My car is red.
2,1,red, Apples are red.
2,1,red, The book is red.
2,1,red, His face was red.
2,1,red, Its colour is red.
2,1,red, The apple is red.
2,1,red, This is red wine.
2,1,red, He wore red pants.
2,1,red, Her nails are red.
2,1,red, Is that a red pen?
2,1,red, Javier turned red.
2,1,red, She's turning red.
2,1,red, The roses are red.
2,1,red, Your lips are red.
2,1,red, All apples are red.
2,1,red, I wanted red shoes.
2,1,red, The signal was red.
2,1,red, Her cheeks were red.
2,1,red, Her face turned red.
2,1,red, I have two red fish.
2,1,red, My new dress is red.
2,1,red, Where is my red pen?
2,1,red, Why is your eye red?
2,1,red, Do you like red wine?
2,1,red, Give me a red pencil.
2,1,red, He wants red glasses.
2,1,red, I bought a red diary.
2,1,red, I have a new red car.
2,1,red, She wore a red dress.
2,1,red, That apple isn't red.
2,1,red, The red house is new.
2,1,red, The red skirt is new.
2,1,red, I see a red car ahead.
2,1,red, She wore a red blouse.
2,1,red, This is my red pencil.
2,1,red, Where's the Red Cross?
2,1,red, Her room has red walls.
2,1,red, I like dark red better.
2,1,red, The sky at dusk is red.
2,1,red, Where is the Red Cross?
2,1,red, Apples are red or green.
2,1,red, Grey goes well with red.
2,1,red, I brought you red roses.
2,1,red, Is this your red pencil?
2,1,red, She chose the red dress.
2,1,red, Do you like red liquorice?
2,1,red, He picked up a red stone.
2,1,red, Let's paint the town red.
2,1,red, She painted the wall red.
2,1,red, The blood was bright red.
2,1,red, The red dress suited her.
2,1,red, We caught him red-handed.
2,1,red, Your face is getting red.
2,1,red, Is her hair naturally red?
2,1,red, Look at that red building.
2,1,red, That red dress suited her.
2,1,red, The company is in the red.
2,1,red, Tom was caught red-handed.
2,1,red, He painted his bicycle red.
2,1,red, His cheeks were bright red.
2,1,red, I have a pair of red shoes.
2,1,red, I prefer red wine to white.
2,1,red, I thought Tom had red hair.
2,1,red, The red light has gone off.
2,1,red, Didn't you see the red flag?
2,1,red, I'd rather be dead than red.
2,1,red, Is this pencil red or white?
2,1,red, Miss Red taught me Japanese.
2,1,red, She is holding a red flower.
2,1,red, She was wearing a red skirt.
2,1,red, Take two of these red pills.
2,1,red, The computer's colour is red.
2,1,red, They were caught red-handed.
2,1,red, Tom drives a red sports car.
2,1,red, Tom painted his bicycle red.
2,1,red, He drank a glass of red wine.
2,1,red, He has red hair and freckles.
2,1,red, Her face suddenly turned red.
2,1,red, I thought you hated red wine.
2,1,red, Is eating red meat unhealthy?
2,1,red, Mary was wearing a red skirt.
2,1,red, Red wine goes well with meat.
2,1,red, She dyed her white skirt red.
2,1,red, She was wearing a red blouse.
2,1,red, The roof of the house is red.
2,1,red, A red dress looks good on her.
2,1,red, Did you stop at the red light?
2,1,red, I won't give you one red cent.
2,1,red, She wants to dye her hair red.
2,1,red, That red car hit the blue van.
2,1,red, The branding iron was red hot.
2,1,red, Tom drank a glass of red wine.
2,1,red, Yesterday, I bought a red car.
2,1,red, A red dress made her stand out.
2,1,red, How far are we from Red Square?
2,1,red, Tom was wearing a red headband.
2,1,red, We went into the red last year.
2,1,red, Do you prefer red or white wine?
2,1,red, Our family budget is in the red.
2,1,red, That dress matches her red hair.
2,1,red, The earth became red with blood.
2,1,red, The girl had a large red hat on.
2,1,red, The traffic lights were all red.
2,1,red, There is a red rose in the vase.
2,1,red, There is a red rose in the vase.
2,1,red, Tom's eyes were red from crying.
2,1,red, Why did you paint the bench red?
2,1,red, I can't find my red hat anywhere.
2,1,red, I like the red ones on the shelf.
2,1,red, Our team were wearing red shirts.
2,1,red, That red dress looks good on her.
2,1,red, The house is built of red bricks.
2,1,red, The police caught him red handed.
2,1,red, The red dress looked good on her.
2,1,red, The traffic light changed to red.
2,1,red, Who's the woman with the red hat?
2,1,red, His car was blue and hers was red.
2,1,red, His car was blue. Her car was red.
2,1,red, I hardly ever wear my red sweater.
2,1,red, I like red wine better than white.
2,1,red, I like white wine better than red.
2,1,red, Mary has a red ribbon in her hair.
2,1,red, My father painted the mailbox red.
2,1,red, Not all red apples taste the same.
2,1,red, One is red and the other is white.
2,1,red, Some are red and others are white.
2,1,red, The pope appeared in his red robe.
2,1,red, Tom is wearing a Red Cross button.
2,1,red, Tom prefers to drink dry red wine.
2,1,red, What do you think of this red hat?
2,1,red, Who's that girl with the red sash?
2,1,red, Yesterday we painted the town red.
2,1,red, You look nice in that red sweater.
2,1,red, Your favourite colour is red, right?
2,1,red, I didn't notice the light turn red.
2,1,red, Mary was wearing a tight red dress.
2,1,red, She was wearing a red bathing suit.
2,1,red, She's going to buy the red sweater.
2,1,red, That red sweater looks good on you.
2,1,red, A red light was glowing in the dark.
2,1,red, Fish and red wine don't go together.
2,1,red, He wore a red sash across his chest.
2,1,red, I do not have a red cent to my name.
2,1,red, My godfather gave me that red shirt.
2,1,red, Red circles on the map mark schools.
2,1,red, The girl doesn't like the red shoes.
2,1,red, The leaves on trees have turned red.
2,1,red, The light changed from red to green.
2,1,red, The red light above the door was on.
2,1,red, They donated money to the Red Cross.
2,1,red, Tom has red spots all over his body.
2,1,red, How much is a meter of this red silk?
2,1,red, I think I will wear this red sweater.
2,1,red, Mary put on some bright red lipstick.
2,1,red, The red hat goes well with her dress.
2,1,red, Mary wore a red scarf around her neck.
2,1,red, She was dressed in a red bathing suit.
2,1,red, This isn't blood. It's just red paint.
2,1,red, Tom bought a bottle of cheap red wine.
2,1,red, Tom's face got red with embarrassment.
2,1,red, Would you like red wine or white wine?
2,1,red, You have only to push this red button.
2,1,red, Any flower will do as long as it's red.
2,1,red, I prefer the blue one over the red one.
2,1,red, I recognized her by her fiery red hair.
2,1,red, Items with a red price tag are on sale.
2,1,red, Mary usually wears bright red lipstick.
2,1,red, Mary was wearing a red and white dress.
2,1,red, Mary's nails were painted a bright red.
2,1,red, The card you drew was a red, wasn't it?
2,1,red, The sale prices are written in red ink.
2,1,red, Blend the red paint with the blue paint.
2,1,red, Red-haired people tend to have freckles.
2,1,red, The French flag is blue, white, and red.
2,1,red, The leaves began to turn red and yellow.
2,1,red, The leaves of the trees have turned red.
2,1,red, The light is changing from red to green.
2,1,red, The young man's face became even redder.
2,1,red, They contributed money to the Red Cross.
2,1,red, Tom was covered all over with red paint.
2,1,red, Apples are usually green, yellow, or red.
2,1,red, Fish and red wine don't go well together.
2,1,red, He did not stop his car at the red light.
2,1,red, That house with a red roof is my uncle's.
2,1,red, The girl brought me a red and white rose.
2,1,red, The police caught the burglar red-handed.
2,1,red, The room was illuminated with red lights.
2,1,red, The silver balls are around the red ball.
2,1,red, There are many red flowers in the garden.
2,1,red, There's only one bottle of red wine left.
2,1,red, Do you prefer the blue one or the red one?
2,1,red, The leaves of the trees began to turn red.
2,1,red, The young woman's face became even redder.
2,1,red, They drank a bottle of red wine at dinner.
2,1,red, We really painted the town red last night.
2,1,red, Which colour do you like more, blue or red?
2,1,red, Give me two red roses and three white ones.
2,1,red, My new Alfa Romeo convertible is light red.
2,1,red, My shirt is red and my shoes are dark blue.
2,1,red, Should I cut the red wire or the green one?
2,1,red, Steak and red wine make a good combination.
2,1,red, The cold weather has turned the leaves red.
2,1,red, The girl brought me a red and a white rose.
2,1,red, The red house is the house that Jack built.
2,1,red, There is a tinge of red in the eastern sky.
2,1,red, Tom was wearing a gray suit with a red tie.
2,1,red, A bright red ladybug landed on my fingertip.
2,1,red, A red and white flag was flying in the wind.
2,1,red, The red chair was set apart. It was special.
2,1,red, The red lines on the map represent railways.
2,1,red, Tom's eyes are red, and he looks very tired.
2,1,red, Which is better, red thread or white thread?
2,1,red, Don't cross the road while the signal is red.
2,1,red, I want a blue pen, a red one and a black one.
2,1,red, Red shows up well against a white background.
2,1,red, She put all her jewels into a little red box.
2,1,red, That's a really weird shade of red for a car.
2,1,red, The red umbrella reminded her of her grandma.
2,1,red, Tom spilled some red wine on his white shirt.
2,1,red, I like the red dress more than the blue dress.
2,1,red, If you mix blue and red, the result is purple.
2,1,red, It looks lovely after having been painted red.
2,1,red, The red flag indicated the presence of danger.
2,1,red, The white ball weighs as much as the red ball.
2,1,red, I bought the black bike instead of the red one.
2,1,red, One of her cars is blue and the others are red.
2,1,red, Red wine is not traditionally served with fish.
2,1,red, The leaves on the trees have begun to turn red.
2,1,red, The leaves will turn red in two or three weeks.
2,1,red, What's your favourite food to eat with red wine?
2,1,red, I notice the sale prices are written in red ink.
2,1,red, One does not wear a red mini skirt to a funeral.
2,1,red, Paparazzi thronged both sides of the red carpet.
2,1,red, These green leaves turn red or yellow in autumn.
2,1,red, I put a red mark on the calendar for my birthday.
2,1,red, Push the red button if something strange happens.
2,1,red, The red lines on the map represent railway lines.
2,1,red, They say red wine is better with meat than white.
2,1,red, A further reduction would make us go into the red.
2,1,red, A purple carpet will not go with this red curtain.
2,1,red, I noticed the sale prices were written in red ink.
2,1,red, Press the red button if something strange happens.
2,1,red, There are some red lights blinking on the console.
2,1,red, What are some foods you usually eat with red wine?
2,1,red, His face was red and he felt hot and uncomfortable.
2,1,red, The alarm went off and a red light started flashing.
2,1,red, The landlord won't permit him to paint the door red.
2,1,red, The red belt makes her black dress look even better.
2,1,red, There were two red hats on this table two hours ago.
2,1,red, When I use contacts my eyes feel dry and become red.
2,1,red, If you run a red light, you risk causing an accident.
2,1,red, One of her three cars is blue and the others are red.
2,1,red, Owners of red sports cars pay higher insurance rates.
2,1,red, She was caught red-handed trying to steal a necklace.
2,1,red, The baby tried to get at the red candle on the table.
2,1,red, Tom and Mary split a bottle of red wine after dinner.
2,1,red, Tom was wearing a red and white striped bathing suit.
2,1,red, Which one do you prefer, the red one or the blue one?
2,1,red, I ran a red light in my car, because I was in a hurry.
2,1,red, Which wire should I cut the red one or the white one?
2,1,red, The colours of the American flag are red, white and blue.
2,1,red, The only flight available is a red eye flight next week.
2,1,red, The outside of this box is green, but the inside is red.
2,1,red, Because the traffic light turned red, he stopped his car.
2,1,red, In case of fire, break the glass and push the red button.
2,1,red, My sister, wearing her favourite red coat, went out today.
2,1,red, There's a red pickup truck parked in front of your house.
2,1,red, I have a lot of flowers. Some are red and some are yellow.
2,1,red, I have no choice but to take the red-eye back to New York.
2,1,red, Some people like red wine and some people like white wine.
2,1,red, Tom was caught red-handed, stealing from the cash register.
2,1,red, We caught Tom red-handed, stealing money from Mary's purse.
2,1,red, Tom poured Mary a glass of red wine and then one for himself.
2,1,red, The man wearing the red tie is the only one here I don't know.
2,1,red, Tom exchanged the red shirt Mary had given him for a blue one.
2,1,red, All the words underlined in red should be checked for spelling.
2,1,red, I've heard that you shouldn't eat red meat more than once a day.
2,1,red, If you run a red light, you run the risk of causing an accident.
2,1,red, Tom wasn't sure whether to press the red button or the blue one.
2,1,red, Tom wears the same red flannel shirt every time he goes camping.
2,1,red, Even though the light was red, that car just drove right through.
2,1,red, It's dangerous for you to cross the street when the light is red.
2,1,red, Some of the roses in my garden are white, and the others are red.
2,1,red, The leaves of the trees in the garden have turned completely red.
2,1,red, The Red Cross dispensed food and medical supplies to the victims.
2,1,red, Tom watched as Mary drove away in her red convertible sports car.
2,1,red, Mark in red anything you don't understand and ask about it in class.
2,1,red, A blue suit, white shirt and red tie are essential for all male workers.
2,1,red, Ambulances don't have to stop at red lights, but they usually slow down.
2,1,red, The first thing that hits you is the bright red discount drugstore sign.
2,1,red, We had to sell the building because for years we operated it in the red.
2,1,red, It's amazing that so many people cross this street when the light is red.
2,1,red, That red tie doesn't go with your suit. Why don't you wear the green one?
2,1,red, Tom claimed that he owned that expensive-looking red car we saw yesterday.
2,1,red, The police caught Tom red-handed, breaking into a house in our neighbourhood.
2,1,red, Behind our house there are three beautiful apple trees with little red apples.
2,1,red, I saw a bright red Ferrari parked at the campus gates and my jaw just dropped.
2,1,red, I saw a red car and a white one. The red one was nicer looking than the white one.
2,1,red, The girl in the red dress ignored the man dressed in black and called a friend on her cell phone.
3,1,blue, I feel blue.
3,1,blue, I like blue.
3,1,blue, One is blue.
3,1,blue, They're blue.
3,1,blue, The sky is blue.
3,1,blue, Brian looks blue.
3,1,blue, I have blue eyes.
3,1,blue, It was dark blue.
3,1,blue, My eyes are blue.
3,1,blue, The sky was blue.
